Phenotype,Network_score,z-score,P-value
benign neoplasm of cornea of left eye,0.009255262045733088,-0.6242962543316855,534
"Fracture of orbital floor, right side, subsequent encounter for fracture with nonunion",0.0003073766367109117,-0.3107118858173106,534
Finding of drug level,0.0007402701190731938,-0.2842371424794674,535
PtcO2,0.0007402701190731938,-0.2842371424794674,535
Sprain of tibiofibular ligament of unspecified ankle,0.0007402701190731938,-0.2842371424794674,535
Tricuspid leaflet fenestration,0.000697923636617246,-0.38339881295810263,538
"Nondisplaced fracture of body of left calcaneus, subsequent encounter for fracture with malunion",0.00010936445595532877,-0.19101553729967274,539
"Pedestrian injured in traffic accident involving military vehicle, initial encounter",0.00010936445595532877,-0.19101553729967274,539
Pedestrian injured in traffic accident involving other motor vehicles,0.00010936445595532877,-0.19101553729967274,539
Prolonged rupture of membranes,0.0011224897301759889,-0.28049961252502914,541
Amanita muscaria poisoning,6.673179286374078e-05,-0.1452423096402685,541
Mental concentration,0.0011224897301759889,-0.28049961252502914,541
primary malignant gastric neoplasm of lesser curvature,0.0003988439637085454,-0.3914999551072829,544
peripheral retinal degeneration of both eyes,0.00039152738290686547,-0.33073143381791026,546
Phosphoglycerate Dehydrogenase Deficiency,0.00039152738290686547,-0.33073143381791026,546
Gangrene static,0.00039152738290686547,-0.33073143381791026,546
"Displaced fracture of proximal phalanx of right middle finger, initial encounter for closed fracture",0.00039152738290686547,-0.33073143381791026,546
ERYTHROKERATODERMIA VARIABILIS ET PROGRESSIVA 3,7.452734986910421e-05,-0.29863946292554405,550
myopathy; giant cell arteritis (manifestation),4.181274231520226e-06,-0.066356646540319,553
Allergy to secobarbital,0.009270895556232783,-0.303434462588369,554
"Chromosome 11, Partial Trisomy 11q21-qter",0.00010237983305628344,-0.32432210466215383,556
Methyclothiazide adverse reaction,0.00014651285574457037,-0.3075029365172198,558
"lymph node malignant lymphoma small b-cell lymphocytic head, face, and neck",1.6402981486852258e-05,-0.259067324330499,559
"Subluxation of metatarsophalangeal joint of right great toe, subsequent encounter",0.0004189139514135731,-0.4244772778321739,564
Abnormality of digestive system physiology,0.00018632171015255856,-0.22255181369517815,566
RIPPLING MUSCLE DISEASE 1,1.786761632571831e-05,-0.12877807461541685,569
Primary non-active dental caries extending into middle third of dentin,1.786761632571831e-05,-0.12877807461541685,569
Unilateral bronchospasm,0.00011711408174796848,-0.3009176931263007,569
Mouse Male Reproductive System Disorder,7.233718394928212e-06,-0.3847338525408915,573
"Subluxation of unspecified interphalangeal joint of right ring finger, initial encounter",7.578418648751615e-05,-0.18938071330300602,575
"Hypopyon, bilateral",4.966902643383245e-05,-0.2772764983391522,576
Disorder caused by synthetic cannabinoid use,4.966902643383245e-05,-0.2772764983391522,576
Carnitine deficiency due to hemodialysis,5.627700982402075e-05,-0.3141877890697576,582
Trichoepithelioma,1.151330336374137e-05,-0.07669173953073975,583
Unstable keratoconus of left eye,0.00016765455556729097,-0.4655782183171057,587
tuberculous myelitis TB (+) other way (-) bacteriology (-) histology,0.00016765455556729097,-0.4655782183171057,587
Displaced fracture of epiphysis (separation) (upper) of right femur,0.002047929355286514,-0.09761295584811855,592
neoplasm of peripheral nerves of ankle,8.364776772934574e-06,-0.4508047676310615,595
Childhood phobic anxiety disorder,0.001001214616978368,-0.4362685052889354,595
Bacteria identified &#x7C; Skin &#x7C; Microbiology,8.364776772934574e-06,-0.4508047676310615,595
neoplasm of left fifth costal cartilage,9.171123756855234e-05,-0.25241417379327097,596
Unilateral recurrent simple femoral hernia,0.0002177607583220756,-0.06013906276896056,596
Allergy to pancreatin,4.0827707924804966e-05,-0.2669850067452992,598
primary; persistent,0.0016045672712570575,-0.5592131434001685,598
Filtration process,7.609920202477209e-05,-0.252010667721982,599
"Noncollision motor vehicle traffic accident involving explosion of any part of motor vehicle while in motion, pedestrian injured",7.184359883221791e-07,-0.048103166072567184,599
open fracture of middle third of left eleventh rib,0.00018526709720915972,-0.427508833509508,599
"Open bite of unspecified toe(s) with damage to nail, sequela",0.0016021186640140992,-0.41845634451917935,604
LATERAL MENINGOCELE SYNDROME,1.8251791760233736e-05,-0.2460016494659197,606
"Unspecified organic personality and behavioral disorder due to brain disease, damage and dysfunction",1.8251791760233736e-05,-0.2460016494659197,606
Bone and joint injuries NEC,1.8251791760233736e-05,-0.2460016494659197,606
allergy testing chestnut induration,7.066006360832256e-06,-0.35781184372228314,607
Complete paralysis of left vocal cord,7.066006360832256e-06,-0.35781184372228314,607
"Displaced fracture of distal phalanx of right little finger, subsequent encounter for fracture with delayed healing",7.066006360832256e-06,-0.35781184372228314,607
grade 2 nodular sclerosing Hodgkin's lymphoma of renal pelvis,9.586595971749583e-05,-0.4254212718405125,609
Pedestrian on ice-skates injured in collision with other nonmotor vehicle in nontraffic accident,9.586595971749583e-05,-0.4254212718405125,609
Diffuse mixed small and large cell lymphoma (Adult T-cell lymphoma/leukemia) stage IV,0.0011849659574950588,-0.27110303531743113,610
"Open bite, left ankle, initial encounter",0.00020372339247850927,-0.22427549669765184,610
"Fracture of coronoid process of right mandible, subsequent encounter for fracture with nonunion",0.0010269576067900184,-0.4501174004380865,611
lymph node malignant lymphoma follicular grade 2 axilla and upper limb,3.830811105412468e-06,-0.42348801955673593,619
"Unspecified sprain of right index finger, sequela",3.830811105412468e-06,-0.42348801955673593,619
Osteochondritis of proximal tibia,3.830811105412468e-06,-0.42348801955673593,619
Carcinoma in situ of other and unspecified genital organs,2.0701988323903234e-05,-0.2568865228287993,624
Peritoneal dialysis solution allergy,9.448808208762234e-05,-0.3977768279676049,625
dose-response relationship,2.903632235733275e-05,-0.12519786319668194,627
"pelvic hematoma during delivery as postpartum condition, delivered during previous episode",0.0005524710585789073,-0.41459827681380035,629
Other specified injuries of right foot,3.0322441957483748e-05,-0.21693241400103,631
Hexamine hippurate allergy,1.8747847619207633e-05,-0.39299994888218703,633
open fracture of skull with cerebral laceration and contusion with moderate loss of consciousness,1.8747847619207633e-05,-0.39299994888218703,633
"Large cell lymphoma, lymph nodes of multiple sites",0.00012226825173861837,-0.3559641215332056,636
allergy testing raspberry erythema,0.0012273156781025874,-0.4439276290491387,640
Intractable headache following trauma,0.00014087803664769455,-0.3554882638488477,642
"Displaced fracture of neck of right talus, initial encounter for open fracture",2.315601999641497e-05,-0.21133761471692905,645
"Other specified injuries of right wrist, hand and finger(s), initial encounter",2.1133151411445897e-05,-0.2265273975986162,645
"skin; disorder, complicating pregnancy",0.0003119724409357859,-0.47907903128176427,645
Other disorders of right external ear in diseases classified elsewhere,2.315601999641497e-05,-0.21133761471692905,645
Peroxisomal Disorders,0.0001354964335015176,-0.3262565187252177,646
Furosemide overdose,0.0001354964335015176,-0.3262565187252177,646
Adverse reaction to antidiabetic drug,0.0002466299749606258,-0.4451792989892364,646
Polyp in nasopharynx,0.00020024482423115886,-0.09956263039544272,647
"rheumatic; myocarditis, active or acute, with chorea (acute) (rheumatic) (Sydenham)",0.0002190823821525384,-0.525996737584083,649
Urinary tract itching,0.0003856193920372431,-0.5925465752848507,651
Cerebelloparenchymal Disorder V,0.0005047433317252319,-0.44589892081957316,652
"tuberculosis; fistula, bronchovisceral, tuberculous, primary (progressive), with bacteriological and histological confir",5.438328992081367e-06,-0.21653463792465716,652
"Motorcycle passenger injured in noncollision transport accident in traffic accident, initial encounter",0.00013757410972503928,-0.4859600149163741,652
"Hydroxyapatite deposition disease, unspecified elbow",5.438328992081367e-06,-0.21653463792465716,652
"maternal nervous system disease complicating pregnancy, childbirth, and puerperium",0.00013240770948374285,-0.4061353842590721,652
"War operations involving other explosions and fragments, military personnel, subsequent encounter",5.86665355020086e-07,-0.42894046188687274,654
infestation by Clinostomum complanatum,3.7991585372728307e-05,-0.2958681516197515,656
gliomatosis cerebri of cerebellum,0.000438308780324119,-0.2779261169800842,656
Disorder of bony orbit,0.00016481211251214882,-0.3442328728069562,661
pneumonitis; lymphatic,4.517042461713902e-06,-0.4312169922899139,662
Etomidate overdose of undetermined intent,6.303014727393759e-06,-0.06848018698566866,665
Allergy to ergonovine,1.621189900624675e-05,-0.09589044985221974,666
"Open bite, left hip, subsequent encounter",0.00030651603512958994,-0.37402781695243564,670
neoplasm of T2 vertebra,9.133535010153899e-05,-0.34858093989716377,670
(Paranoid schizophrenia) or (paraphrenia),2.0998618546415e-05,-0.43185806546154504,670
Nervous tissue nevus,5.6164227467844764e-05,-0.036744591054576815,672
"Laceration of muscle and tendon of long flexor muscle of toe at ankle and foot level, unspecified foot, sequela",9.714684853430443e-06,-0.20968461126840576,676
Thrombophlebitis of superficial veins of lower leg,0.00036010736984709254,-0.5505330426951238,677
"Displaced fracture of epiphysis (separation) (upper) of unspecified femur, subsequent encounter for closed fracture with routine healing",0.00036010736984709254,-0.5505330426951238,677
"Nondisplaced fracture of epiphysis (separation) (upper) of right femur, initial encounter for open fracture type I or II",0.00036010736984709254,-0.5505330426951238,677
senile reticular peripheral retinal degeneration of right eye,0.00036010736984709254,-0.5505330426951238,677
"neuropathy; optic nerve, ischemic",7.203583286893853e-06,-0.19271470426439258,680
"Displaced other extraarticular fracture of unspecified calcaneus, sequela",0.00011500936479999545,-0.20332288041498003,680
"Fracture of coronoid process of right mandible, initial encounter for open fracture",7.203583286893853e-06,-0.19271470426439258,680
positive regulation of glial cell migration,0.0008710095652914963,-0.5567195200693604,684
Lingual caries,4.45650930502023e-05,-0.28931217976317974,685
Bacterial pyelonephritis,1.5123626719704562e-05,-0.3345534363005951,685
"Unspecified thoracic, thoracolumbar and lumbosacral intervertebral disc disorder",0.0002735646860014881,-0.533675007809911,688
"Abscess of breast associated with pregnancy, unspecified trimester",3.0209368338478616e-05,-0.18566453618549217,688
Microsporidiosis associated with acquired immunodeficiency syndrome,1.9855522470537186e-06,-0.2107296855907434,693
grade 3 follicular lymphoma of stomach,0.0021189285390817883,-0.4641510803234945,695
Laceration of skin of hand,0.0021189285390817883,-0.4641510803234945,695
gradual onset of elbow joint pain,0.00012656787503223692,-0.31783648439890394,696
"Pedestrian on ice-skates injured in collision with two- or three-wheeled motor vehicle, unspecified whether traffic or nontraffic accident",8.285477022872042e-05,-0.35301073620294493,697
"Chorioretinal scars after surgery for detachment, right eye",0.00106600522400022,-0.5465293638788411,698
Secondary thrombocytopenic purpura,0.00019275062925249359,-0.19875450121059812,701
Omarthralgia,8.933330310362318e-06,-0.22717791459776346,707
"Diffuse palmoplantar keratoderma, Bothnian type",0.00038559549270103803,-0.533639728812484,709
"Strain of intrinsic muscle, fascia and tendon of unspecified finger at wrist and hand level, initial encounter",0.0008639676484671573,-0.40016456971861164,709
"Amphetamine or other stimulant use disorder, moderate, with amphetamine or other stimulant intoxication, with perceptual disturbances",0.0006085616795152097,-0.6272630552835212,710
"Nondisplaced fracture of distal phalanx of right index finger, subsequent encounter for fracture with routine healing",0.0006085616795152097,-0.6272630552835212,710
retina; change,0.0007140584717930717,-0.5193993117824539,712
"Fracture of unspecified part of neck of left femur, subsequent encounter for closed fracture with delayed healing",0.0002844045263064877,-0.647209052194204,713
Death in ovo due to pipping difficulty,1.7651520399884126e-05,-0.06385408731535254,713
Chronic lymphocytic leukemia stage A(I),0.00032417961834773186,-0.47274387157972003,716
"atrophy of optic disc, left eye",5.382281179661478e-05,-0.2600539926295327,717
"deformity; artery, great",3.082907499809608e-05,-0.17780230041882178,720
